/time,/acc,/act/pos,/act/vel,/mes/pos,/mes/vel,/est/pos,/est/vel,/noise/random,/noise/gussian
2.84,-0.8443279255020162,0.47359358777100796,0.0696295147509162,0.47359358777100796,0.0696295147509162,0.47359358777100796,0.0696295147509162,0.3066863792677762,0.3334498878929345
2.85,-0.8090169943749468,0.4742494320687984,0.061539344807166725,0.4742494320687984,0.061539344807166725,0.4742494320687984,0.061539344807166725,0.46758042518616705,-0.384463513246593
2.86,-0.770513242775791,0.47482629985473124,0.053834212379408816,0.47482629985473124,0.053834212379408816,0.47482629985473124,0.053834212379408816,0.16685478584175095,0.18676106790228889
2.87,-0.7289686274214113,0.4753281935471543,0.0465445261051947,0.4753281935471543,0.0465445261051947,0.4753281935471543,0.0465445261051947,0.25230183781768933,-0.4009851413154595
2.88,-0.6845471059286886,0.4757594114529098,0.039699055045907816,0.4757594114529098,0.039699055045907816,0.4757594114529098,0.039699055045907816,0.6066167893057408,-0.3139831485837491
2.89,-0.63742398974869,0.4761245308038814,0.033324815148420915,0.4761245308038814,0.033324815148420915,0.4761245308038814,0.033324815148420915,0.35169228185662005,1.0684190296798326
2.9,-0.5877852522924737,0.476428389692751,0.027446962625496178,0.476428389692751,0.027446962625496178,0.476428389692751,0.027446962625496178,0.2678577644138469,-0.12457844947989136
2.91,-0.5358267949789975,0.47667606797925693,0.022088694675706202,0.47667606797925693,0.022088694675706202,0.47667606797925693,0.022088694675706202,0.10073037556494036,-0.5544026284133203
2.92,-0.48175367410171654,0.4768728672423089,0.017271157934689037,0.4768728672423089,0.017271157934689037,0.4768728672423089,0.017271157934689037,0.2847406070924807,-0.36134639038498156
2.93,-0.42577929156507105,0.4770242898570775,0.013013365019038325,0.4770242898570775,0.013013365019038325,0.4770242898570775,0.013013365019038325,0.8472794361008816,-0.10462836104375266
2.94,-0.36812455268468,0.4771360172796337,0.009332119492191525,0.4771360172796337,0.009332119492191525,0.4771360172796337,0.009332119492191525,0.5198566591222086,-1.505131773620414
2.95,-0.3090169943749464,0.4772138876248368,0.006241949548442061,0.4772138876248368,0.006241949548442061,0.4772138876248368,0.006241949548442061,0.7426973556654068,-0.9943898288500196
2.96,-0.2486898871648541,0.477263872625963,0.00375505067679352,0.477263872625963,0.00375505067679352,0.477263872625963,0.00375505067679352,0.5025430144059746,0.31976883948570756
2.97,-0.1873813145857243,0.47729205406700165,0.001881237530936277,0.47729205406700165,0.001881237530936277,0.47729205406700165,0.001881237530936277,0.8587390547637663,-1.1906701449895933
2.98,-0.12533323356430426,0.47730459978063283,0.0006279051952932343,0.47730459978063283,0.0006279051952932343,0.47730459978063283,0.0006279051952932343,0.4192323619773801,-0.19390185067172194
2.99,-0.06279051952931375,0.4773077393066093,9.681925400295555e-17,0.4773077393066093,9.681925400295555e-17,0.4773077393066093,9.681925400295555e-17,0.004721560286676807,0.05432497695454806
3.0,-7.347880794884119e-16,0.4773077393066093,8.947137320807143e-17,0.4773077393066093,8.947137320807143e-17,0.4773077393066093,8.947137320807143e-17,0.5213733527928773,1.2634994866394378
3.0100000000000002,0.06279051952931583,0.47731087883258577,0.0006279051952932477,0.47731087883258577,0.0006279051952932477,0.47731087883258577,0.0006279051952932477,0.5844658544675843,-0.25296173570581554
3.02,0.12533323356430282,0.4773234245462169,0.0018812375309362759,0.4773234245462169,0.0018812375309362759,0.4773234245462169,0.0018812375309362759,0.9075082084508989,1.0070438531696106
3.0300000000000002,0.18738131458572635,0.47735160598725557,0.0037550506767935394,0.47735160598725557,0.0037550506767935394,0.47735160598725557,0.0037550506767935394,0.01217566844026119,-0.3059883013271506
3.04,0.24868988716485269,0.47740159098838175,0.006241949548442066,0.47740159098838175,0.006241949548442066,0.47740159098838175,0.006241949548442066,0.6607995718048881,-0.9233156252231405
3.0500000000000003,0.3090169943749484,0.47747946133358493,0.009332119492191551,0.47747946133358493,0.009332119492191551,0.47747946133358493,0.009332119492191551,0.8858938264724695,0.1609124664080934
3.06,0.3681245526846786,0.47759118875614104,0.013013365019038338,0.47759118875614104,0.013013365019038338,0.47759118875614104,0.013013365019038338,0.7000386783035388,-0.47777276953371717
3.0700000000000003,0.42577929156507294,0.4777426113709097,0.017271157934689068,0.4777426113709097,0.017271157934689068,0.4777426113709097,0.017271157934689068,0.4504769104605564,1.6878564996973167
3.08,0.4817536741017152,0.47793941063396167,0.02208869467570622,0.47793941063396167,0.02208869467570622,0.47793941063396167,0.02208869467570622,0.5704057078783921,1.4238627290527681
3.09,0.5358267949789963,0.4781870889204677,0.02744696262549618,0.4781870889204677,0.02744696262549618,0.4781870889204677,0.02744696262549618,0.8212954482296714,0.8230006746500128
3.1,0.5877852522924725,0.47849094780933726,0.03332481514842091,0.47849094780933726,0.03332481514842091,0.47849094780933726,0.03332481514842091,0.28571631155350863,-0.6050786743269378
3.11,0.6374239897486889,0.47885606716030893,0.039699055045907795,0.47885606716030893,0.039699055045907795,0.47885606716030893,0.039699055045907795,0.9550635211143891,0.8218693738787286
3.12,0.6845471059286876,0.47928728506606444,0.046544526105194675,0.47928728506606444,0.046544526105194675,0.47928728506606444,0.046544526105194675,0.2428704115901653,1.1047242862893096
3.13,0.7289686274214102,0.4797891787584875,0.053834212379408775,0.4797891787584875,0.053834212379408775,0.4797891787584875,0.053834212379408775,0.8242512302037832,0.42153117404664053
3.14,0.7705132427757901,0.4803660465444204,0.06153934480716668,0.4803660465444204,0.06153934480716668,0.4803660465444204,0.06153934480716668,0.43253879891846136,-0.7346389230938808
3.15,0.8090169943749459,0.4810218908422108,0.06962951475091614,0.4810218908422108,0.06962951475091614,0.4810218908422108,0.06962951475091614,0.5798807612598669,0.5203391524237112
3.16,0.8443279255020154,0.4817604023859951,0.0780727940059363,0.4817604023859951,0.0780727940059363,0.4817604023859951,0.0780727940059363,0.12288998027770492,0.5041588693417441
3.17,0.8763066800438637,0.48258494566005666,0.08683586080637493,0.48258494566005666,0.08683586080637493,0.48258494566005666,0.08683586080637493,0.7644898081011031,0.43725617115360715
3.18,0.9048270524660195,0.4834985456207437,0.09588413133103513,0.4834985456207437,0.09588413133103513,0.4834985456207437,0.09588413133103513,0.8766594427700348,1.409556141988906
3.19,0.9297764858882512,0.48450387575834847,0.10518189618991763,0.48450387575834847,0.10518189618991763,0.48450387575834847,0.10518189618991763,0.7802811024397481,0.38039103837781835
3.2,0.9510565162951533,0.4856032475460624,0.11469246135286917,0.4856032475460624,0.11469246135286917,0.4856032475460624,0.11469246135286917,0.13248499287340554,-0.20448726063455627
3.21,0.9685831611286309,0.48679860131764746,0.12437829296415548,0.48679860131764746,0.12437829296415548,0.48679860131764746,0.12437829296415548,0.5545693251305771,-0.6185961126245495
3.22,0.982287250728689,0.4880914986098255,0.13420116547144237,0.4880914986098255,0.13420116547144237,0.4880914986098255,0.13420116547144237,0.05922858690731825,0.19580417755039525
3.23,0.9921147013144775,0.48948311599960564,0.14412231248458715,0.48948311599960564,0.14412231248458715,0.48948311599960564,0.14412231248458715,0.12563835296143433,-1.4859597135724836
3.24,0.9980267284282717,0.4909742404608729,0.15410257976886987,0.4909742404608729,0.15410257976886987,0.4909742404608729,0.15410257976886987,0.39236906634561164,-0.6604040292340461
3.25,1.0,0.4925652662585616,0.16410257976886988,0.4925652662585616,0.16410257976886988,0.4925652662585616,0.16410257976886988,0.8043245048490372,0.3918507137226823
3.2600000000000002,0.9980267284282716,0.49425619339267174,0.1740828470531526,0.49425619339267174,0.1740828470531526,0.49425619339267174,0.1740828470531526,0.9411058279525328,-0.09703603239995189
3.27,0.9921147013144778,0.496046627598269,0.1840039940662974,0.496046627598269,0.1840039940662974,0.496046627598269,0.1840039940662974,0.6638498176294237,-0.9184707745475099
3.2800000000000002,0.9822872507286887,0.4979357819014684,0.19382686657358428,0.4979357819014684,0.19382686657358428,0.4979357819014684,0.19382686657358428,0.8664662328060144,0.9353108240720164
3.29,0.9685831611286312,0.49992247972526066,0.20351269818487058,0.49992247972526066,0.20351269818487058,0.49992247972526066,0.20351269818487058,0.18057707485403263,-0.4917974868392811
3.3000000000000003,0.9510565162951539,0.5020051595329241,0.21302326334782212,0.5020051595329241,0.21302326334782212,0.5020051595329241,0.21302326334782212,0.20200432302972737,-0.568735468773232
3.31,0.9297764858882518,0.5041818809906967,0.22232102820670463,0.5041818809906967,0.22232102820670463,0.5041818809906967,0.22232102820670463,0.6477717012033544,1.340732102018037
3.3200000000000003,0.9048270524660187,0.5064503326253871,0.2313692987313648,0.5064503326253871,0.2313692987313648,0.5064503326253871,0.2313692987313648,0.48018528750563183,-0.0902588791870469
3.33,0.8763066800438645,0.508807840946703,0.24013236553180345,0.508807840946703,0.24013236553180345,0.508807840946703,0.24013236553180345,0.38330019721358777,-1.1427094033292409
3.34,0.8443279255020163,0.5112513809982961,0.24857564478682362,0.5112513809982961,0.24857564478682362,0.5112513809982961,0.24857564478682362,0.5565045669367613,-0.4647896764836203
3.35,0.8090169943749469,0.513777588295883,0.2566658147305731,0.513777588295883,0.2566658147305731,0.513777588295883,0.2566658147305731,0.6322391810755204,1.1981305689567707
3.36,0.7705132427757911,0.5163827721053276,0.264370947158331,0.5163827721053276,0.264370947158331,0.5163827721053276,0.264370947158331,0.6805232155693056,-0.912806272666717
3.37,0.7289686274214113,0.519062930008282,0.2716606334325451,0.519062930008282,0.2716606334325451,0.519062930008282,0.2716606334325451,0.5941814456285305,0.30293990945388266
3.38,0.6845471059286887,0.5218137636979039,0.278506104491832,0.5218137636979039,0.278506104491832,0.5218137636979039,0.278506104491832,0.7800732686418042,0.2870931525385059
3.39,0.6374239897486901,0.5246306959423096,0.2848803443893189,0.5246306959423096,0.2848803443893189,0.5246306959423096,0.2848803443893189,0.42480172540842764,0.9932494859616202
3.4,0.5877852522924738,0.5275088886488174,0.29075819691224364,0.5275088886488174,0.29075819691224364,0.5275088886488174,0.29075819691224364,0.9971989351629839,-0.2630260189492263
3.41,0.5358267949789977,0.5304432619576888,0.29611646486203363,0.5304432619576888,0.29611646486203363,0.5304432619576888,0.29611646486203363,0.9947810058710307,-0.41340674688000223
3.42,0.48175367410171666,0.5334285142900141,0.3009340016030508,0.5334285142900141,0.3009340016030508,0.5334285142900141,0.3009340016030508,0.673528810771248,0.743865110746804
3.43,0.42577929156507116,0.5364591432706228,0.3051917945187015,0.5364591432706228,0.3051917945187015,0.5364591432706228,0.3051917945187015,0.6479931068224349,-0.5217330081081015
3.44,0.3681245526846801,0.5395294674434441,0.3088730400455483,0.5395294674434441,0.3088730400455483,0.5395294674434441,0.3088730400455483,0.1407625549237681,-0.6936511037711498
3.45,0.30901699437494656,0.5426336486936183,0.3119632099892977,0.5426336486936183,0.3119632099892977,0.5426336486936183,0.3119632099892977,0.48760793916110146,0.9710934526423521
3.46,0.24868988716485424,0.5457657152878695,0.31445010886094626,0.5457657152878695,0.31445010886094626,0.5457657152878695,0.31445010886094626,0.10333319911579442,-0.29241272285272085
3.47,0.1873813145857244,0.5489195854422082,0.3163239220068035,0.5489195854422082,0.3163239220068035,0.5489195854422082,0.3163239220068035,0.10829642712116827,-0.4539837180969429
3.48,0.1253332335643044,0.5520890913239545,0.31757725434244655,0.5520890913239545,0.31757725434244655,0.5520890913239545,0.31757725434244655,0.04575827672328292,-0.496215183464281
3.49,0.06279051952931387,0.5552680033933554,0.3182051595377397,0.5552680033933554,0.3182051595377397,0.5552680033933554,0.3182051595377397,0.06866185076912168,-0.2856348511787217
3.5,8.572527594031472e-16,0.5584500549887328,0.3182051595377397,0.5584500549887328,0.3182051595377397,0.5584500549887328,0.3182051595377397,0.9292994108609718,-0.49264739834439736
3.5100000000000002,-0.0627905195293157,0.5616289670581338,0.31757725434244655,0.5616289670581338,0.31757725434244655,0.5616289670581338,0.31757725434244655,0.44371434581886904,-1.196288408394151
3.52,-0.12533323356430268,0.5647984729398801,0.31632392200680354,0.5647984729398801,0.31632392200680354,0.5647984729398801,0.31632392200680354,0.0018796111453250886,0.5545561153525838
3.5300000000000002,-0.1873813145857262,0.5679523430942188,0.31445010886094626,0.5679523430942188,0.31445010886094626,0.5679523430942188,0.31445010886094626,0.7520156099050216,0.6677376246325978
3.54,-0.24868988716485257,0.57108440968847,0.3119632099892977,0.57108440968847,0.3119632099892977,0.57108440968847,0.3119632099892977,0.5699072895496398,-0.9018628248348005
3.5500000000000003,-0.3090169943749483,0.5741885909386442,0.3088730400455482,0.5741885909386442,0.3088730400455482,0.5741885909386442,0.3088730400455482,0.8108756548246229,-3.479240651434415
3.56,-0.3681245526846785,0.5772589151114653,0.30519179451870143,0.5772589151114653,0.30519179451870143,0.5772589151114653,0.30519179451870143,0.2114431792880227,0.7507024939876873
3.5700000000000003,-0.4257792915650728,0.5802895440920741,0.3009340016030507,0.5802895440920741,0.3009340016030507,0.5802895440920741,0.3009340016030507,0.6711167835052344,-1.6013711263947907
3.58,-0.4817536741017151,0.5832747964243995,0.2961164648620336,0.5832747964243995,0.2961164648620336,0.5832747964243995,0.2961164648620336,0.5039063870090787,0.02857623677980954
3.59,-0.5358267949789962,0.5862091697332709,0.29075819691224364,0.5862091697332709,0.29075819691224364,0.5862091697332709,0.29075819691224364,0.17507932869120935,-0.28618276843305046
3.6,-0.5877852522924725,0.5890873624397787,0.2848803443893189,0.5890873624397787,0.2848803443893189,0.5890873624397787,0.2848803443893189,0.9880167647311926,-1.5466204867783233
3.61,-0.6374239897486887,0.5919042946841844,0.27850610449183205,0.5919042946841844,0.27850610449183205,0.5919042946841844,0.27850610449183205,0.19572005988682706,-2.107016278619382
3.62,-0.6845471059286875,0.5946551283738062,0.27166063343254515,0.5946551283738062,0.27166063343254515,0.5946551283738062,0.27166063343254515,0.3479597191871048,-1.8205818613788034
3.63,-0.7289686274214102,0.5973352862767606,0.26437094715833104,0.5973352862767606,0.26437094715833104,0.5973352862767606,0.26437094715833104,0.48918446137434024,0.6611056397277529
3.64,-0.77051324277579,0.5999404700862051,0.25666581473057315,0.5999404700862051,0.25666581473057315,0.5999404700862051,0.25666581473057315,0.7817209717115687,-0.3062194544285233
3.65,-0.8090169943749459,0.6024666773837921,0.2485756447868237,0.6024666773837921,0.2485756447868237,0.6024666773837921,0.2485756447868237,0.04104515337815606,0.3581417856964981
3.66,-0.8443279255020154,0.6049102174353852,0.24013236553180356,0.6049102174353852,0.24013236553180356,0.6049102174353852,0.24013236553180356,0.9487213547213736,0.30496213400299504
3.67,-0.8763066800438637,0.6072677257567011,0.23136929873136491,0.6072677257567011,0.23136929873136491,0.6072677257567011,0.23136929873136491,0.5341020120936134,0.9615795075674356
3.68,-0.9048270524660195,0.6095361773913914,0.2223210282067047,0.6095361773913914,0.2223210282067047,0.6095361773913914,0.2223210282067047,0.0851083585543787,0.9847111923276165
3.69,-0.9297764858882512,0.6117128988491641,0.2130232633478222,0.6117128988491641,0.2130232633478222,0.6117128988491641,0.2130232633478222,0.40556463769074613,-1.1111602369813995
3.7,-0.9510565162951533,0.6137955786568275,0.20351269818487067,0.6137955786568275,0.20351269818487067,0.6137955786568275,0.20351269818487067,0.7531318163432644,0.07159957898826626
3.71,-0.9685831611286309,0.6157822764806198,0.19382686657358436,0.6157822764806198,0.19382686657358436,0.6157822764806198,0.19382686657358436,0.8120647090731441,-0.8392262131028256
3.72,-0.982287250728689,0.6176714307838193,0.18400399406629747,0.6176714307838193,0.18400399406629747,0.6176714307838193,0.18400399406629747,0.42078786258249334,1.0826399851187833
3.73,-0.9921147013144775,0.6194618649894165,0.1740828470531527,0.6194618649894165,0.1740828470531527,0.6194618649894165,0.1740828470531527,0.32700701503606633,-2.6315722408209368
3.74,-0.9980267284282717,0.6211527921235265,0.16410257976886997,0.6211527921235265,0.16410257976886997,0.6211527921235265,0.16410257976886997,0.8105322188064988,1.5230808523526729
3.75,-1.0,0.6227438179212151,0.15410257976886996,0.6227438179212151,0.15410257976886996,0.6227438179212151,0.15410257976886996,0.2340345236527024,-0.022984616507290757
3.7600000000000002,-0.9980267284282716,0.6242349423824823,0.14412231248458723,0.6242349423824823,0.14412231248458723,0.6242349423824823,0.14412231248458723,0.8692136061025205,1.3300636205864387
3.77,-0.9921147013144778,0.6256265597722624,0.13420116547144245,0.6256265597722624,0.13420116547144245,0.6256265597722624,0.13420116547144245,0.6777345152610948,-1.61498808385871
3.7800000000000002,-0.9822872507286887,0.6269194570644404,0.12437829296415556,0.6269194570644404,0.12437829296415556,0.6269194570644404,0.12437829296415556,0.6789456508289166,-0.3310760114807912
3.79,-0.9685831611286313,0.6281148108360255,0.11469246135286924,0.6281148108360255,0.11469246135286924,0.6281148108360255,0.11469246135286924,0.14286132679493158,0.49350245851126434
3.8000000000000003,-0.9510565162951539,0.6292141826237394,0.1051818961899177,0.6292141826237394,0.1051818961899177,0.6292141826237394,0.1051818961899177,0.28440460942881773,0.8433840937505902
3.81,-0.9297764858882519,0.6302195127613442,0.09588413133103518,0.6302195127613442,0.09588413133103518,0.6302195127613442,0.09588413133103518,0.08634974887275348,-0.08508482526426199
3.8200000000000003,-0.9048270524660187,0.6311331127220313,0.086835860806375,0.6311331127220313,0.086835860806375,0.6311331127220313,0.086835860806375,0.8422741766519165,-2.1865534231345687
3.83,-0.8763066800438646,0.6319576559960929,0.07807279400593635,0.6319576559960929,0.07807279400593635,0.6319576559960929,0.07807279400593635,0.9338067537974617,1.6513913698843086
3.84,-0.8443279255020163,0.6326961675398771,0.0696295147509162,0.6326961675398771,0.0696295147509162,0.6326961675398771,0.0696295147509162,0.04637685436282313,1.3101835824547878
3.85,-0.8090169943749469,0.6333520118376675,0.061539344807166725,0.6333520118376675,0.061539344807166725,0.6333520118376675,0.061539344807166725,0.9382309084756225,0.9500903154676619
3.86,-0.7705132427757911,0.6339288796236004,0.053834212379408816,0.6339288796236004,0.053834212379408816,0.6339288796236004,0.053834212379408816,0.10337530161720809,0.5195112402446128
3.87,-0.7289686274214114,0.6344307733160235,0.0465445261051947,0.6344307733160235,0.0465445261051947,0.6344307733160235,0.0465445261051947,0.6852693585180176,1.7038818178643067
3.88,-0.6845471059286888,0.634861991221779,0.039699055045907816,0.634861991221779,0.039699055045907816,0.634861991221779,0.039699055045907816,0.6077373502970279,-0.7917517265942071
3.89,-0.6374239897486902,0.6352271105727506,0.033324815148420915,0.6352271105727506,0.033324815148420915,0.6352271105727506,0.033324815148420915,0.745798845731165,-1.0312203088355039
3.9,-0.5877852522924739,0.6355309694616201,0.027446962625496174,0.6355309694616201,0.027446962625496174,0.6355309694616201,0.027446962625496174,0.8987041374849342,2.0531146068271977
3.91,-0.5358267949789978,0.6357786477481262,0.0220886946757062,0.6357786477481262,0.0220886946757062,0.6357786477481262,0.0220886946757062,0.7878133259288576,0.4847570965852816
3.92,-0.48175367410171677,0.6359754470111781,0.01727115793468903,0.6359754470111781,0.01727115793468903,0.6359754470111781,0.01727115793468903,0.09537382039820241,-1.660774093176478
3.93,-0.42577929156507127,0.6361268696259468,0.013013365019038317,0.6361268696259468,0.013013365019038317,0.6361268696259468,0.013013365019038317,0.19060712888080256,0.3535912654125725
3.94,-0.3681245526846802,0.6362385970485029,0.009332119492191515,0.6362385970485029,0.009332119492191515,0.6362385970485029,0.009332119492191515,0.8434076907096175,1.6526098196822716
3.95,-0.3090169943749467,0.6363164673937061,0.006241949548442048,0.6363164673937061,0.006241949548442048,0.6363164673937061,0.006241949548442048,0.9427957666917727,0.4506505061987368
3.96,-0.24868988716485435,0.6363664523948322,0.0037550506767935043,0.6363664523948322,0.0037550506767935043,0.6363664523948322,0.0037550506767935043,0.9310797733651992,1.4696579199084894
3.97,-0.18738131458572455,0.6363946338358709,0.0018812375309362587,0.6363946338358709,0.0018812375309362587,0.6363946338358709,0.0018812375309362587,0.7061101575625001,0.024249290052874885
3.98,-0.1253332335643045,0.636407179549502,0.0006279051952932137,0.636407179549502,0.0006279051952932137,0.636407179549502,0.0006279051952932137,0.7148628537449949,-0.16764275503652815
3.99,-0.062790519529314,0.6364103190754785,7.37257477290143e-17,0.6364103190754785,7.37257477290143e-17,0.6364103190754785,7.37257477290143e-17,0.8507808319101956,-1.2783317230419364
4.0,-9.797174393178826e-16,0.6364103190754785,6.392857333583547e-17,0.6364103190754785,6.392857333583547e-17,0.6364103190754785,6.392857333583547e-17,0.7297944711648254,1.9283867344889645
4.01,0.06279051952931204,0.6364134586014549,0.0006279051952931844,0.6364134586014549,0.0006279051952931844,0.6364134586014549,0.0006279051952931844,0.5587476952770603,1.1150863563191027
4.0200000000000005,0.1253332335643061,0.6364260043150861,0.0018812375309362453,0.6364260043150861,0.0018812375309362453,0.6364260043150861,0.0018812375309362453,0.17689519996076009,-0.3367023487634795
4.03,0.1873813145857261,0.6364541857561247,0.003755050676793506,0.6364541857561247,0.003755050676793506,0.6364541857561247,0.003755050676793506,0.17795292559109255,1.4553754352911055
4.04,0.24868988716485246,0.6365041707572509,0.006241949548442031,0.6365041707572509,0.006241949548442031,0.6365041707572509,0.006241949548442031,0.08984747614113853,1.1714689753657843
4.05,0.3090169943749448,0.6365820411024541,0.009332119492191478,0.6365820411024541,0.009332119492191478,0.6365820411024541,0.009332119492191478,0.40883221744984855,-1.3653542479153167
4.0600000000000005,0.36812455268467836,0.6366937685250103,0.013013365019038263,0.6366937685250103,0.013013365019038263,0.6366937685250103,0.013013365019038263,0.8151954834067462,0.5674401485896049
4.07,0.4257792915650727,0.6368451911397789,0.017271157934688988,0.6368451911397789,0.017271157934688988,0.6368451911397789,0.017271157934688988,0.6173715916464481,-0.515314876393591
4.08,0.48175367410171505,0.6370419904028308,0.02208869467570614,0.6370419904028308,0.02208869467570614,0.6370419904028308,0.02208869467570614,0.4678316319468431,-0.5048747077298177
4.09,0.5358267949789961,0.6372896686893368,0.0274469626254961,0.6372896686893368,0.0274469626254961,0.6372896686893368,0.0274469626254961,0.3647210877764525,1.305665823228657
4.1,0.5877852522924695,0.6375935275782064,0.0333248151484208,0.6375935275782064,0.0333248151484208,0.6375935275782064,0.0333248151484208,0.9420797062586512,-0.38764638598898093
4.11,0.6374239897486914,0.637958646929178,0.03969905504590771,0.637958646929178,0.03969905504590771,0.637958646929178,0.03969905504590771,0.31182327674673116,1.4462604669502006
4.12,0.6845471059286874,0.6383898648349335,0.046544526105194585,0.6383898648349335,0.046544526105194585,0.6383898648349335,0.046544526105194585,0.6588881776271729,-1.8306915091483391
4.13,0.7289686274214101,0.6388917585273566,0.053834212379408684,0.6388917585273566,0.053834212379408684,0.6388917585273566,0.053834212379408684,0.9140041863869174,0.8555722424844796
4.14,0.7705132427757877,0.6394686263132895,0.06153934480716656,0.6394686263132895,0.06153934480716656,0.6394686263132895,0.06153934480716656,0.5555220783495843,1.6250331959690363
4.15,0.8090169943749479,0.6401244706110799,0.06962951475091604,0.6401244706110799,0.06962951475091604,0.6401244706110799,0.06962951475091604,0.9386634333692514,0.23818600020718958
4.16,0.8443279255020153,0.6408629821548641,0.0780727940059362,0.6408629821548641,0.0780727940059362,0.6408629821548641,0.0780727940059362,0.701884109517025,-0.32340308778033044
4.17,0.8763066800438636,0.6416875254289257,0.08683586080637483,0.6416875254289257,0.08683586080637483,0.6416875254289257,0.08683586080637483,0.4993583557055786,-0.8315625984423601
4.18,0.9048270524660179,0.6426011253896128,0.095884131331035,0.6426011253896128,0.095884131331035,0.6426011253896128,0.095884131331035,0.07422538916226695,-0.5506509642464007
4.19,0.9297764858882525,0.6436064555272175,0.10518189618991752,0.6436064555272175,0.10518189618991752,0.6436064555272175,0.10518189618991752,0.7161270301856616,-0.5110184735829356
4.2,0.9510565162951533,0.6447058273149315,0.11469246135286906,0.6447058273149315,0.11469246135286906,0.6447058273149315,0.11469246135286906,0.3948315543258275,-0.6651243600214555
4.21,0.9685831611286307,0.6459011810865167,0.12437829296415537,0.6459011810865167,0.12437829296415537,0.6459011810865167,0.12437829296415537,0.08118165052894977,-0.26835936779747444
4.22,0.9822872507286884,0.6471940783786947,0.13420116547144226,0.6471940783786947,0.13420116547144226,0.6471940783786947,0.13420116547144226,0.2442877720759703,0.9919143691049411
4.23,0.992114701314478,0.6485856957684748,0.14412231248458704,0.6485856957684748,0.14412231248458704,0.6485856957684748,0.14412231248458704,0.4096964090118389,0.01132985455500431
4.24,0.9980267284282717,0.6500768202297421,0.15410257976886976,0.6500768202297421,0.15410257976886976,0.6500768202297421,0.15410257976886976,0.6541703419668013,-1.2828806369946204
4.25,1.0,0.6516678460274308,0.16410257976886977,0.6516678460274308,0.16410257976886977,0.6516678460274308,0.16410257976886977,0.3310590353028331,-1.4899810260416275
4.26,0.9980267284282718,0.6533587731615409,0.1740828470531525,0.6533587731615409,0.1740828470531525,0.6533587731615409,0.1740828470531525,0.21039170647819838,1.4820161153733542
4.2700000000000005,0.9921147013144774,0.6551492073671381,0.18400399406629728,0.6551492073671381,0.18400399406629728,0.6551492073671381,0.18400399406629728,0.3296118794721207,-0.17600586261499565
4.28,0.9822872507286887,0.6570383616703375,0.19382686657358417,0.6570383616703375,0.19382686657358417,0.6570383616703375,0.19382686657358417,0.508328824076268,-0.731957398591643
4.29,0.9685831611286313,0.6590250594941298,0.20351269818487047,0.6590250594941298,0.20351269818487047,0.6590250594941298,0.20351269818487047,0.8911179241930606,-0.7921836498863456
4.3,0.9510565162951539,0.6611077393017933,0.213023263347822,0.6611077393017933,0.213023263347822,0.6611077393017933,0.213023263347822,0.6229122211927612,-0.5300668911097245
4.3100000000000005,0.9297764858882506,0.6632844607595659,0.22232102820670452,0.6632844607595659,0.22232102820670452,0.6632844607595659,0.22232102820670452,0.10194294685599248,-0.12816227075422462
4.32,0.9048270524660188,0.6655529123942563,0.2313692987313647,0.6655529123942563,0.2313692987313647,0.6655529123942563,0.2313692987313647,0.9329586881349402,0.1926565253448483
4.33,0.8763066800438646,0.6679104207155722,0.24013236553180334,0.6679104207155722,0.24013236553180334,0.6679104207155722,0.24013236553180334,0.6875803745412962,0.7772930927741803
4.34,0.8443279255020164,0.6703539607671654,0.2485756447868235,0.6703539607671654,0.2485756447868235,0.6703539607671654,0.2485756447868235,0.9838362660827388,1.1448177381492826
4.3500000000000005,0.809016994374947,0.6728801680647523,0.256665814730573,0.6728801680647523,0.256665814730573,0.6728801680647523,0.256665814730573,0.2143229577466047,-1.0505593955367951
4.36,0.770513242775789,0.6754853518741968,0.26437094715833087,0.6754853518741968,0.26437094715833087,0.6754853518741968,0.26437094715833087,0.22592509020407348,0.438841545597589
4.37,0.7289686274214116,0.6781655097771512,0.271660633432545,0.6781655097771512,0.271660633432545,0.6781655097771512,0.271660633432545,0.005616643275730526,-1.0180854118132967
4.38,0.684547105928689,0.6809163434667731,0.2785061044918319,0.6809163434667731,0.2785061044918319,0.6809163434667731,0.2785061044918319,0.8719031516301734,0.014708184172622344
4.39,0.637423989748693,0.6837332757111788,0.2848803443893188,0.6837332757111788,0.2848803443893188,0.6837332757111788,0.2848803443893188,0.2887402340416416,-1.6395098760423756
4.4,0.5877852522924711,0.6866114684176866,0.2907581969122435,0.6866114684176866,0.2907581969122435,0.6866114684176866,0.2907581969122435,0.8977642330592142,1.1687379949089676
4.41,0.5358267949789979,0.689545841726558,0.2961164648620335,0.689545841726558,0.2961164648620335,0.689545841726558,0.2961164648620335,0.8521054495684736,0.3493360604910154
4.42,0.4817536741017168,0.6925310940588834,0.30093400160305067,0.6925310940588834,0.30093400160305067,0.6925310940588834,0.30093400160305067,0.3132472881821816,0.9933584649652261
4.43,0.4257792915650746,0.695561723039492,0.30519179451870143,0.695561723039492,0.30519179451870143,0.695561723039492,0.30519179451870143,0.3764945823393345,1.1840050287159616
4.44,0.368124552684677,0.6986320472123133,0.3088730400455482,0.6986320472123133,0.3088730400455482,0.6986320472123133,0.3088730400455482,0.12542330088672426,-2.6189272656229625
